row_id,day_hour,client_ip,no_get,no_post,no_head
13449,02/03/2019 08,160.255.255.255,19,19,16
13450,02/03/2019 09,54.55.255.255,1,1,1
13451,02/03/2019 09,178.253.123.255,5,5,5
13452,02/03/2019 09,54.36.205.255,1,1,0
13453,02/03/2019 09,104.255.255.255,28,28,26
13454,02/03/2019 09,40.157.255.255,9,8,9
13455,02/03/2019 09,66.249.196.255,16,17,17
13456,02/03/2019 09,54.85.255.255,1,1,1
13457,02/03/2019 09,207.46.188.255,9,11,10
13458,02/03/2019 09,91.99.126.255,12,15,15
13459,02/03/2019 09,5.160.216.255,1,1,1
13460,02/03/2019 09,31.56.186.255,20,20,17
13461,02/03/2019 09,173.249.160.255,5,5,5
13462,02/03/2019 09,16.255.255.255,1,1,1
13463,02/03/2019 09,172.20.215.255,1,1,1
13464,02/03/2019 09,5.211.175.255,33,31,33
13465,02/03/2019 09,54.36.246.255,1,1,1
13466,02/03/2019 09,104.194.96.255,0,1,1
13467,02/03/2019 09,2.202.255.255,5,6,6
13468,02/03/2019 09,5.112.255.255,12,15,15
13469,02/03/2019 09,207.46.167.255,6,7,7
13470,02/03/2019 09,54.36.251.255,1,1,1
13471,02/03/2019 09,54.36.204.255,1,1,1
13472,02/03/2019 09,54.129.255.255,1,1,1
13473,02/03/2019 09,66.198.255.255,29,27,28
13474,02/03/2019 09,46.224.148.255,3,3,3
13475,02/03/2019 09,17.58.184.255,3,3,3
13476,02/03/2019 09,207.46.156.255,5,5,4
13477,02/03/2019 09,54.36.223.255,1,1,1
13478,02/03/2019 09,66.249.169.255,1,1,1
13479,02/03/2019 09,204.248.255.255,10,10,10
13480,02/03/2019 09,157.123.255.255,1,1,2
13481,02/03/2019 09,5.117.255.255,1,1,1
13482,02/03/2019 09,51.255.255.255,1,1,1
13483,02/03/2019 09,2.177.191.255,15,15,14
13484,02/03/2019 09,51.15.108.255,1,2,2
13485,02/03/2019 09,54.61.255.255,1,1,1
13486,02/03/2019 09,54.200.255.255,1,0,1
13487,02/03/2019 09,5.202.255.255,1,2,2
13488,02/03/2019 09,54.36.219.255,1,1,1
13489,02/03/2019 09,161.255.255.255,19,18,18
13490,02/03/2019 09,54.36.197.255,1,1,1
13491,02/03/2019 09,54.39.255.255,1,1,1
13492,02/03/2019 10,54.36.220.255,1,1,1
13493,02/03/2019 10,5.113.255.255,14,14,14
13494,02/03/2019 10,54.62.255.255,1,1,1
13495,02/03/2019 10,207.46.189.255,11,11,11
13496,02/03/2019 10,66.199.255.255,28,27,25
13497,02/03/2019 10,2.203.255.255,6,6,6
13498,02/03/2019 10,157.124.255.255,1,1,2
13499,02/03/2019 10,54.201.255.255,0,1,1
13500,02/03/2019 10,54.36.224.255,1,1,1
13501,02/03/2019 10,104.194.97.255,0,1,0
13502,02/03/2019 10,5.118.255.255,1,1,1
13503,02/03/2019 10,17.255.255.255,0,1,1
13504,02/03/2019 10,178.253.124.255,5,5,4
13505,02/03/2019 10,54.86.255.255,1,1,1
13506,02/03/2019 10,66.249.170.255,1,0,1
13507,02/03/2019 10,54.36.252.255,1,1,1
13508,02/03/2019 10,172.20.216.255,1,1,1
13509,02/03/2019 10,40.158.255.255,8,9,9
13510,02/03/2019 10,5.160.217.255,1,1,1
13511,02/03/2019 10,162.255.255.255,19,19,19
13512,02/03/2019 10,54.130.255.255,1,1,1
13513,02/03/2019 10,54.56.255.255,1,1,1
13514,02/03/2019 10,105.255.255.255,26,26,28
13515,02/03/2019 10,54.36.206.255,0,1,1
13516,02/03/2019 10,5.211.176.255,33,31,32
13517,02/03/2019 10,54.36.205.255,1,0,1
13518,02/03/2019 10,31.56.187.255,19,18,20
13519,02/03/2019 10,207.46.157.255,6,6,5
13520,02/03/2019 10,46.224.149.255,3,3,2
13521,02/03/2019 10,52.255.255.255,1,1,1
13522,02/03/2019 10,17.58.185.255,2,3,3
13523,02/03/2019 10,204.249.255.255,10,10,10
13524,02/03/2019 10,51.15.109.255,2,2,2
13525,02/03/2019 10,54.40.255.255,1,1,1
13526,02/03/2019 10,91.99.127.255,13,14,13
13527,02/03/2019 10,173.249.161.255,5,4,5
13528,02/03/2019 10,2.177.192.255,13,12,14
13529,02/03/2019 10,54.36.198.255,1,1,1
13530,02/03/2019 10,207.46.168.255,7,7,7
13531,02/03/2019 10,66.249.197.255,18,18,16
13532,02/03/2019 10,54.36.247.255,1,1,1
13533,02/03/2019 10,5.203.255.255,2,2,2
13534,02/03/2019 11,51.15.110.255,2,2,2
13535,02/03/2019 11,66.249.171.255,1,1,1
13536,02/03/2019 11,54.63.255.255,1,1,1
13537,02/03/2019 11,172.20.217.255,1,1,1
13538,02/03/2019 11,54.36.253.255,0,1,1
13539,02/03/2019 11,163.255.255.255,20,18,19
13540,02/03/2019 11,17.58.186.255,2,3,3
13541,02/03/2019 11,53.255.255.255,1,0,1
13542,02/03/2019 11,207.46.190.255,11,9,10
13543,02/03/2019 11,18.255.255.255,1,1,1
13544,02/03/2019 11,106.255.255.255,23,28,26
13545,02/03/2019 11,54.36.248.255,1,1,1
13546,02/03/2019 11,207.46.169.255,7,7,7
13547,02/03/2019 11,54.36.207.255,0,1,0
13548,02/03/2019 11,31.56.188.255,18,20,19
13549,02/03/2019 11,54.36.199.255,1,1,1
13550,02/03/2019 11,173.249.162.255,4,5,5
13551,02/03/2019 11,40.159.255.255,9,7,9
13552,02/03/2019 11,5.160.218.255,1,1,1
13553,02/03/2019 11,5.114.255.255,12,12,11
13554,02/03/2019 11,5.119.255.255,1,1,1
13555,02/03/2019 11,204.250.255.255,10,9,10
13556,02/03/2019 11,54.202.255.255,1,0,1
13557,02/03/2019 11,207.46.158.255,6,6,6
13558,02/03/2019 11,54.41.255.255,1,1,1
13559,02/03/2019 11,2.204.255.255,5,6,4
13560,02/03/2019 11,178.253.125.255,5,5,5
13561,02/03/2019 11,157.125.255.255,1,1,2
13562,02/03/2019 11,66.249.198.255,17,18,17
13563,02/03/2019 11,5.211.177.255,33,33,33
13564,02/03/2019 11,54.36.206.255,1,1,0
13565,02/03/2019 11,66.200.255.255,28,28,29
13566,02/03/2019 11,54.36.225.255,1,1,1
13567,02/03/2019 11,54.36.221.255,1,1,0
13568,02/03/2019 11,5.204.255.255,2,1,2
13569,02/03/2019 11,91.99.128.255,12,14,12
13570,02/03/2019 11,54.131.255.255,0,1,1
13571,02/03/2019 11,46.224.150.255,3,3,2
13572,02/03/2019 11,2.177.193.255,15,15,14
13573,02/03/2019 11,54.57.255.255,1,0,1
13574,02/03/2019 11,54.87.255.255,1,1,1
13575,02/03/2019 12,66.201.255.255,27,26,27
13576,02/03/2019 12,54.36.226.255,1,0,1
13577,02/03/2019 12,54.36.249.255,1,0,1
13578,02/03/2019 12,54.88.255.255,1,1,1
13579,02/03/2019 12,54.64.255.255,1,1,1
13580,02/03/2019 12,107.255.255.255,25,27,26
13581,02/03/2019 12,172.20.218.255,1,1,1
13582,02/03/2019 12,5.205.255.255,1,2,2
13583,02/03/2019 12,207.46.191.255,10,11,10
13584,02/03/2019 12,5.160.219.255,1,1,1
13585,02/03/2019 12,54.132.255.255,1,1,1
13586,02/03/2019 12,54.36.254.255,1,1,1
13587,02/03/2019 12,19.255.255.255,1,1,1
13588,02/03/2019 12,54.36.207.255,1,1,1
13589,02/03/2019 12,66.249.172.255,1,1,1
13590,02/03/2019 12,2.205.255.255,5,5,5
13591,02/03/2019 12,54.255.255.255,1,1,1
13592,02/03/2019 12,207.46.170.255,5,7,7
13593,02/03/2019 12,204.251.255.255,9,9,8
13594,02/03/2019 12,54.203.255.255,1,1,1
13595,02/03/2019 12,5.115.255.255,13,12,13
13596,02/03/2019 12,54.36.222.255,1,1,1
13597,02/03/2019 12,54.36.200.255,1,1,1
13598,02/03/2019 12,54.58.255.255,1,1,1
13599,02/03/2019 12,91.99.129.255,14,14,13
13600,02/03/2019 12,5.211.178.255,29,34,33
13601,02/03/2019 12,178.253.126.255,4,5,4
13602,02/03/2019 12,2.177.194.255,13,15,14
13603,02/03/2019 12,46.224.151.255,3,3,3
13604,02/03/2019 12,173.249.163.255,5,5,5
13605,02/03/2019 12,51.15.111.255,1,2,1
13606,02/03/2019 12,40.160.255.255,8,8,8
13607,02/03/2019 12,207.46.159.255,6,6,6
13608,02/03/2019 12,157.126.255.255,1,1,1
13609,02/03/2019 12,31.56.189.255,20,19,20
13610,02/03/2019 12,66.249.199.255,18,18,16
13611,02/03/2019 12,164.255.255.255,20,20,20
13612,02/03/2019 12,54.42.255.255,1,1,1
13613,02/03/2019 12,17.58.187.255,3,3,3
13614,02/03/2019 12,5.120.255.255,1,0,1
13615,02/03/2019 13,2.206.255.255,5,5,4
13616,02/03/2019 13,207.46.192.255,10,10,11
13617,02/03/2019 13,5.206.255.255,2,2,2
13618,02/03/2019 13,178.253.127.255,5,4,5
13619,02/03/2019 13,40.161.255.255,9,8,9
13620,02/03/2019 13,54.59.255.255,1,1,0
13621,02/03/2019 13,17.58.188.255,3,3,3
13622,02/03/2019 13,54.65.255.255,1,1,1
13623,02/03/2019 13,66.249.173.255,1,1,0
13624,02/03/2019 13,54.89.255.255,1,1,1
13625,02/03/2019 13,108.255.255.255,28,25,27
13626,02/03/2019 13,54.36.201.255,1,1,1
13627,02/03/2019 13,66.202.255.255,27,28,30
13628,02/03/2019 13,54.36.223.255,1,1,1
13629,02/03/2019 13,207.46.171.255,7,7,6
13630,02/03/2019 13,5.211.179.255,33,30,32
13631,02/03/2019 13,207.46.160.255,6,6,6
13632,02/03/2019 13,5.116.255.255,12,12,13
13633,02/03/2019 13,91.99.130.255,13,14,14
13634,02/03/2019 13,66.249.200.255,15,18,16
13635,02/03/2019 13,54.36.227.255,0,1,1
13636,02/03/2019 13,54.36.250.255,1,1,1
13637,02/03/2019 13,54.204.255.255,1,1,1
13638,02/03/2019 13,204.252.255.255,10,8,9
13639,02/03/2019 13,54.43.255.255,1,1,1
13640,02/03/2019 13,54.36.208.255,1,1,1
13641,02/03/2019 13,5.160.220.255,1,1,1
13642,02/03/2019 13,157.127.255.255,1,1,1
13643,02/03/2019 13,20.255.255.255,1,1,1
13644,02/03/2019 13,31.56.190.255,18,18,18
13645,02/03/2019 13,46.224.152.255,3,3,3
13646,02/03/2019 13,165.255.255.255,18,20,17
13647,02/03/2019 13,55.255.255.255,1,1,1
13648,02/03/2019 13,2.177.195.255,15,14,14
13649,02/03/2019 13,54.36.255.255,0,0,1
13650,02/03/2019 13,5.121.255.255,1,1,0
13651,02/03/2019 13,172.20.219.255,1,1,1
13652,02/03/2019 13,51.15.112.255,2,1,2
13653,02/03/2019 13,173.249.164.255,5,4,5
13654,02/03/2019 13,54.133.255.255,1,1,1
13655,02/03/2019 14,21.255.255.255,1,1,1
13656,02/03/2019 14,56.255.255.255,1,1,1
13657,02/03/2019 14,51.15.113.255,2,2,2
13658,02/03/2019 14,54.60.255.255,1,1,1
13659,02/03/2019 14,66.249.174.255,1,1,1
13660,02/03/2019 14,157.128.255.255,1,1,1
13661,02/03/2019 14,166.255.255.255,18,18,20
13662,02/03/2019 14,91.99.131.255,14,12,14
13663,02/03/2019 14,5.160.221.255,1,1,1
13664,02/03/2019 14,54.36.202.255,1,1,0
13665,02/03/2019 14,172.20.220.255,1,1,1
13666,02/03/2019 14,207.46.193.255,10,9,11
13667,02/03/2019 14,54.37.255.255,1,1,1
13668,02/03/2019 14,46.224.153.255,3,3,3
13669,02/03/2019 14,54.66.255.255,1,1,1
13670,02/03/2019 14,54.36.251.255,1,1,1
13671,02/03/2019 14,204.253.255.255,10,9,10
13672,02/03/2019 14,54.134.255.255,1,1,1
13673,02/03/2019 14,54.36.209.255,1,1,1
13674,02/03/2019 14,17.58.189.255,3,2,2
13675,02/03/2019 14,66.249.201.255,17,18,18
13676,02/03/2019 14,54.36.228.255,1,0,1
13677,02/03/2019 14,5.117.255.255,13,13,11
13678,02/03/2019 14,207.46.161.255,6,5,5
13679,02/03/2019 14,66.203.255.255,29,26,27
13680,02/03/2019 14,54.90.255.255,1,1,1
13681,02/03/2019 14,31.56.191.255,19,17,18
13682,02/03/2019 14,109.255.255.255,26,27,25
13683,02/03/2019 14,207.46.172.255,7,7,7
13684,02/03/2019 14,5.207.255.255,1,2,2
13685,02/03/2019 14,2.207.255.255,4,5,4
13686,02/03/2019 14,2.177.196.255,15,13,15
13687,02/03/2019 14,54.44.255.255,1,1,0
13688,02/03/2019 14,5.122.255.255,1,1,1
13689,02/03/2019 14,54.36.224.255,1,1,1
13690,02/03/2019 14,5.211.180.255,33,33,34
13691,02/03/2019 14,40.162.255.255,8,8,8
13692,02/03/2019 14,178.253.128.255,3,5,5
13693,02/03/2019 14,173.249.165.255,4,4,5
13694,02/03/2019 14,54.205.255.255,1,1,1
13695,02/03/2019 15,54.36.229.255,1,0,1
13696,02/03/2019 15,31.56.192.255,19,17,17
13697,02/03/2019 15,207.46.194.255,9,10,11
13698,02/03/2019 15,110.255.255.255,27,25,25
13699,02/03/2019 15,54.36.210.255,1,1,1
13700,02/03/2019 15,40.163.255.255,7,7,8
13701,02/03/2019 15,46.224.154.255,3,3,3
13702,02/03/2019 15,54.61.255.255,1,1,1
13703,02/03/2019 15,173.249.166.255,4,5,5
13704,02/03/2019 15,91.99.132.255,14,14,12
13705,02/03/2019 15,54.38.255.255,1,1,1
13706,02/03/2019 15,207.46.162.255,6,6,6
13707,02/03/2019 15,22.255.255.255,1,1,1
13708,02/03/2019 15,54.45.255.255,1,1,1
13709,02/03/2019 15,54.67.255.255,1,1,1
13710,02/03/2019 15,157.129.255.255,1,1,1
13711,02/03/2019 15,5.118.255.255,13,13,13
13712,02/03/2019 15,207.46.173.255,6,7,7
13713,02/03/2019 15,54.206.255.255,1,1,1
13714,02/03/2019 15,54.36.203.255,1,0,1
13715,02/03/2019 15,178.253.129.255,5,5,3
13716,02/03/2019 15,51.15.114.255,1,2,2
13717,02/03/2019 15,54.36.252.255,1,1,1
13718,02/03/2019 15,204.254.255.255,8,8,10
13719,02/03/2019 15,5.211.181.255,32,34,31
13720,02/03/2019 15,66.249.202.255,15,16,17
13721,02/03/2019 15,17.58.190.255,3,3,3
13722,02/03/2019 15,57.255.255.255,1,1,1
13723,02/03/2019 15,5.123.255.255,1,1,1
13724,02/03/2019 15,66.204.255.255,24,28,25
13725,02/03/2019 15,2.208.255.255,5,5,4
13726,02/03/2019 15,167.255.255.255,19,15,18
13727,02/03/2019 15,54.135.255.255,1,1,1
13728,02/03/2019 15,66.249.175.255,1,0,0
13729,02/03/2019 15,5.208.255.255,2,2,2
13730,02/03/2019 15,172.20.221.255,1,1,1
13731,02/03/2019 15,54.36.225.255,1,1,1
13732,02/03/2019 15,5.160.222.255,1,1,1
13733,02/03/2019 15,2.177.197.255,14,15,11
13734,02/03/2019 15,54.91.255.255,0,1,1
13735,02/03/2019 16,5.124.255.255,1,1,1
13736,02/03/2019 16,5.160.223.255,1,1,1
13737,02/03/2019 16,207.46.195.255,10,9,10
13738,02/03/2019 16,54.36.253.255,1,1,1
13739,02/03/2019 16,54.207.255.255,1,1,1
13740,02/03/2019 16,111.255.255.255,26,25,26
13741,02/03/2019 16,54.92.255.255,1,1,1
13742,02/03/2019 16,178.253.130.255,5,5,5
13743,02/03/2019 16,5.209.255.255,2,2,2
13744,02/03/2019 16,5.211.182.255,30,31,30
13745,02/03/2019 16,31.56.193.255,17,18,18
13746,02/03/2019 16,54.62.255.255,1,1,1
13747,02/03/2019 16,54.36.204.255,0,1,0
13748,02/03/2019 16,207.46.163.255,6,5,6
13749,02/03/2019 16,17.58.191.255,2,3,3
13750,02/03/2019 16,23.255.255.255,1,1,1
13751,02/03/2019 16,204.255.255.255,8,9,9
13752,02/03/2019 16,46.224.155.255,3,3,3
13753,02/03/2019 16,54.136.255.255,1,1,1
13754,02/03/2019 16,207.46.174.255,7,6,7
13755,02/03/2019 16,51.15.115.255,1,2,1
13756,02/03/2019 16,66.205.255.255,27,28,26
13757,02/03/2019 16,5.119.255.255,11,13,12
13758,02/03/2019 16,91.99.133.255,13,14,13
13759,02/03/2019 16,54.46.255.255,1,1,1
13760,02/03/2019 16,172.20.222.255,1,1,1
13761,02/03/2019 16,58.255.255.255,0,1,1
13762,02/03/2019 16,54.36.226.255,1,1,1
13763,02/03/2019 16,54.36.230.255,1,1,1
13764,02/03/2019 16,2.177.198.255,14,14,13
13765,02/03/2019 16,2.209.255.255,4,4,5
13766,02/03/2019 16,54.36.211.255,1,1,1
13767,02/03/2019 16,157.130.255.255,1,1,1
13768,02/03/2019 16,40.164.255.255,7,6,7
13769,02/03/2019 16,66.249.203.255,17,15,17
13770,02/03/2019 16,54.39.255.255,1,1,1
13771,02/03/2019 16,54.68.255.255,1,1,1
13772,02/03/2019 16,173.249.167.255,5,5,5
13773,02/03/2019 16,168.255.255.255,19,18,17
13774,02/03/2019 17,207.46.175.255,7,7,7
13775,02/03/2019 17,157.131.255.255,1,1,1
13776,02/03/2019 17,207.46.196.255,10,10,10
13777,02/03/2019 17,54.208.255.255,1,1,1
13778,02/03/2019 17,5.160.224.255,1,1,1
13779,02/03/2019 17,54.36.205.255,1,1,0
13780,02/03/2019 17,66.249.204.255,15,16,16
13781,02/03/2019 17,205.255.255.255,8,10,10
13782,02/03/2019 17,5.210.255.255,2,1,1
13783,02/03/2019 17,54.36.231.255,0,1,0
13784,02/03/2019 17,66.206.255.255,24,27,27
13785,02/03/2019 17,2.177.199.255,13,14,14
13786,02/03/2019 17,54.63.255.255,1,1,1
13787,02/03/2019 17,54.40.255.255,1,1,1
13788,02/03/2019 17,54.69.255.255,1,1,1
13789,02/03/2019 17,91.99.134.255,13,13,14
13790,02/03/2019 17,54.36.212.255,1,1,1
13791,02/03/2019 17,59.255.255.255,1,1,1
13792,02/03/2019 17,173.249.168.255,5,4,5
13793,02/03/2019 17,2.210.255.255,4,4,3
13794,02/03/2019 17,54.47.255.255,1,1,1
13795,02/03/2019 17,5.120.255.255,13,12,13
13796,02/03/2019 17,31.56.194.255,17,17,17
13797,02/03/2019 17,46.224.156.255,3,3,3
13798,02/03/2019 17,5.125.255.255,1,1,1
13799,02/03/2019 17,17.58.192.255,3,3,3
13800,02/03/2019 17,5.211.183.255,32,32,34
13801,02/03/2019 17,24.255.255.255,1,1,1
13802,02/03/2019 17,112.255.255.255,24,25,27
13803,02/03/2019 17,54.36.227.255,1,1,1
13804,02/03/2019 17,54.93.255.255,1,1,1
13805,02/03/2019 17,178.253.131.255,4,4,4
13806,02/03/2019 17,207.46.164.255,6,6,6
13807,02/03/2019 17,51.15.116.255,1,0,1
13808,02/03/2019 17,54.36.254.255,1,0,1
13809,02/03/2019 17,54.137.255.255,1,1,1
13810,02/03/2019 17,172.20.223.255,1,1,1
13811,02/03/2019 17,169.255.255.255,16,16,17
13812,02/03/2019 17,40.165.255.255,6,7,6
13813,02/03/2019 18,31.56.195.255,17,17,16
13814,02/03/2019 18,207.46.197.255,8,10,10
13815,02/03/2019 18,113.255.255.255,26,26,26
13816,02/03/2019 18,54.64.255.255,1,1,1
13817,02/03/2019 18,5.160.225.255,1,1,1
13818,02/03/2019 18,157.132.255.255,1,1,1
13819,02/03/2019 18,207.46.165.255,5,6,6
13820,02/03/2019 18,54.94.255.255,1,1,1
13821,02/03/2019 18,173.249.169.255,5,5,5
13822,02/03/2019 18,54.209.255.255,1,1,1
13823,02/03/2019 18,54.36.255.255,1,1,1
13824,02/03/2019 18,46.224.157.255,3,3,3
13825,02/03/2019 18,54.48.255.255,1,1,1
13826,02/03/2019 18,60.255.255.255,1,1,1
13827,02/03/2019 18,66.249.205.255,15,14,15
13828,02/03/2019 18,170.255.255.255,18,17,17
13829,02/03/2019 18,5.126.255.255,1,1,1
13830,02/03/2019 18,66.207.255.255,23,26,26
13831,02/03/2019 18,5.121.255.255,12,12,13
13832,02/03/2019 18,40.166.255.255,7,7,7
13833,02/03/2019 18,2.177.200.255,13,12,14
13834,02/03/2019 18,54.138.255.255,1,1,1
13835,02/03/2019 18,207.46.176.255,7,5,7
13836,02/03/2019 18,25.255.255.255,1,1,0
13837,02/03/2019 18,54.41.255.255,1,1,1
13838,02/03/2019 18,172.20.224.255,1,1,1
13839,02/03/2019 18,54.36.213.255,1,0,1
13840,02/03/2019 18,91.99.135.255,13,12,14
13841,02/03/2019 18,206.255.255.255,9,10,9
13842,02/03/2019 18,2.211.255.255,3,4,4
13843,02/03/2019 18,5.211.184.255,33,30,30
13844,02/03/2019 18,17.58.193.255,3,3,3
13845,02/03/2019 18,5.211.255.255,2,1,2
13846,02/03/2019 18,54.70.255.255,1,1,1
13847,02/03/2019 18,51.15.117.255,1,1,1
13848,02/03/2019 18,178.253.132.255,4,4,3
13849,02/03/2019 18,54.36.228.255,1,1,1
13850,02/03/2019 19,17.58.194.255,3,3,3
13851,02/03/2019 19,51.15.118.255,1,1,1
13852,02/03/2019 19,54.49.255.255,1,0,0
13853,02/03/2019 19,26.255.255.255,1,1,1
13854,02/03/2019 19,5.212.255.255,2,1,0
13855,02/03/2019 19,54.37.255.255,1,1,1
13856,02/03/2019 19,66.208.255.255,27,26,26
13857,02/03/2019 19,207.46.177.255,7,7,7
13858,02/03/2019 19,54.36.229.255,1,1,1
13859,02/03/2019 19,61.255.255.255,1,1,0
13860,02/03/2019 19,54.95.255.255,1,1,1
13861,02/03/2019 19,172.20.225.255,1,1,1
13862,02/03/2019 19,2.177.201.255,12,14,13
13863,02/03/2019 19,31.56.196.255,18,17,18
13864,02/03/2019 19,66.249.206.255,16,16,14
13865,02/03/2019 19,207.46.166.255,6,6,6
13866,02/03/2019 19,173.249.170.255,5,4,5
13867,02/03/2019 19,54.210.255.255,1,1,1
13868,02/03/2019 19,5.160.226.255,1,1,1
13869,02/03/2019 19,157.133.255.255,1,1,1
13870,02/03/2019 19,54.36.214.255,1,1,1
13871,02/03/2019 19,178.253.133.255,4,4,4
13872,02/03/2019 19,2.212.255.255,4,4,4
13873,02/03/2019 19,114.255.255.255,24,23,24
13874,02/03/2019 19,40.167.255.255,7,7,7
13875,02/03/2019 19,5.122.255.255,12,10,13
13876,02/03/2019 19,54.139.255.255,1,1,1
13877,02/03/2019 19,171.255.255.255,16,16,15
13878,02/03/2019 19,207.255.255.255,9,7,7
13879,02/03/2019 19,54.42.255.255,1,1,0
13880,02/03/2019 19,91.99.136.255,13,10,10
13881,02/03/2019 19,54.71.255.255,1,1,1
13882,02/03/2019 19,207.46.198.255,10,9,10
13883,02/03/2019 19,5.211.185.255,30,30,33
13884,02/03/2019 19,54.65.255.255,1,1,1
13885,02/03/2019 19,46.224.158.255,2,3,3
13886,02/03/2019 19,5.127.255.255,1,1,1
13887,02/03/2019 20,17.58.195.255,3,2,3
13888,02/03/2019 20,62.255.255.255,0,1,1
13889,02/03/2019 20,46.224.159.255,2,3,2
13890,02/03/2019 20,54.36.215.255,1,0,1
13891,02/03/2019 20,31.56.197.255,15,16,14
13892,02/03/2019 20,2.213.255.255,4,4,4
13893,02/03/2019 20,207.46.167.255,5,6,4
13894,02/03/2019 20,51.15.119.255,1,1,1
13895,02/03/2019 20,54.211.255.255,1,1,0
13896,02/03/2019 20,54.43.255.255,1,1,1
13897,02/03/2019 20,40.168.255.255,7,7,7
13898,02/03/2019 20,54.140.255.255,1,1,0
13899,02/03/2019 20,178.253.134.255,3,4,4
13900,02/03/2019 20,54.72.255.255,0,0,1
13901,02/03/2019 20,27.255.255.255,1,1,1
13902,02/03/2019 20,5.123.255.255,12,12,10
13903,02/03/2019 20,157.134.255.255,1,1,1
13904,02/03/2019 20,5.211.186.255,31,31,30
13905,02/03/2019 20,172.20.226.255,1,0,1
13906,02/03/2019 20,207.46.199.255,10,8,10
13907,02/03/2019 20,54.96.255.255,1,1,0
13908,02/03/2019 20,54.50.255.255,1,0,0
13909,02/03/2019 20,5.128.255.255,1,1,1
13910,02/03/2019 20,54.38.255.255,0,1,1
13911,02/03/2019 20,173.249.171.255,5,5,5
13912,02/03/2019 20,66.209.255.255,22,24,24
13913,02/03/2019 20,208.255.255.255,9,8,8
13914,02/03/2019 20,54.66.255.255,1,1,1
13915,02/03/2019 20,5.160.227.255,1,1,1
13916,02/03/2019 20,172.255.255.255,17,15,15
13917,02/03/2019 20,91.99.137.255,13,13,12
13918,02/03/2019 20,2.177.202.255,13,11,12
13919,02/03/2019 20,54.36.230.255,1,1,1
13920,02/03/2019 20,5.213.255.255,1,1,1
13921,02/03/2019 20,207.46.178.255,7,7,7
13922,02/03/2019 20,115.255.255.255,25,24,27
13923,02/03/2019 20,66.249.207.255,15,15,14
13924,02/03/2019 21,207.46.200.255,9,9,10
13925,02/03/2019 21,54.97.255.255,1,1,1
13926,02/03/2019 21,173.249.172.255,5,4,5
13927,02/03/2019 21,17.58.196.255,3,3,3
13928,02/03/2019 21,91.99.138.255,12,12,13
13929,02/03/2019 21,51.15.120.255,1,1,1
13930,02/03/2019 21,5.124.255.255,11,10,10
13931,02/03/2019 21,2.177.203.255,13,12,12
13932,02/03/2019 21,28.255.255.255,1,1,1
13933,02/03/2019 21,157.135.255.255,1,0,1
13934,02/03/2019 21,116.255.255.255,22,25,25
13935,02/03/2019 21,63.255.255.255,1,0,1
13936,02/03/2019 21,54.36.231.255,1,1,1
13937,02/03/2019 21,54.39.255.255,1,1,1
13938,02/03/2019 21,54.141.255.255,1,1,0
13939,02/03/2019 21,172.20.227.255,1,0,1
13940,02/03/2019 21,54.212.255.255,1,1,1
13941,02/03/2019 21,207.46.168.255,6,5,6
13942,02/03/2019 21,5.160.228.255,1,1,1
13943,02/03/2019 21,5.214.255.255,1,1,1
13944,02/03/2019 21,178.253.135.255,2,3,4
13945,02/03/2019 21,5.129.255.255,1,1,1
13946,02/03/2019 21,2.214.255.255,3,4,3
13947,02/03/2019 21,66.249.208.255,16,16,16
13948,02/03/2019 21,54.36.216.255,1,1,1
13949,02/03/2019 21,173.255.255.255,17,16,17
13950,02/03/2019 21,5.211.187.255,29,28,27
13951,02/03/2019 21,207.46.179.255,7,7,6
13952,02/03/2019 21,209.255.255.255,6,9,8
13953,02/03/2019 21,46.224.160.255,3,3,3
13954,02/03/2019 21,54.67.255.255,1,1,1
13955,02/03/2019 21,54.44.255.255,1,1,0
13956,02/03/2019 21,40.169.255.255,7,7,7
13957,02/03/2019 21,66.210.255.255,24,24,24
13958,02/03/2019 21,31.56.198.255,16,16,16
13959,02/03/2019 22,29.255.255.255,1,1,1
13960,02/03/2019 22,51.15.121.255,1,1,1
13961,02/03/2019 22,91.99.139.255,13,11,11
13962,02/03/2019 22,31.56.199.255,16,16,14
13963,02/03/2019 22,2.215.255.255,3,4,4
13964,02/03/2019 22,46.224.161.255,3,2,3
13965,02/03/2019 22,40.170.255.255,6,7,7
13966,02/03/2019 22,5.125.255.255,11,11,10
13967,02/03/2019 22,174.255.255.255,16,17,17
13968,02/03/2019 22,117.255.255.255,22,25,23
13969,02/03/2019 22,173.249.173.255,5,5,5
13970,02/03/2019 22,54.45.255.255,1,1,1
13971,02/03/2019 22,54.40.255.255,1,1,1
13972,02/03/2019 22,54.213.255.255,1,1,1
13973,02/03/2019 22,207.46.169.255,5,5,5
13974,02/03/2019 22,66.249.209.255,16,13,14
13975,02/03/2019 22,54.36.217.255,1,1,1
13976,02/03/2019 22,5.160.229.255,0,1,1
13977,02/03/2019 22,54.98.255.255,1,1,1
13978,02/03/2019 22,5.215.255.255,1,1,1
13979,02/03/2019 22,210.255.255.255,8,9,9
13980,02/03/2019 22,66.211.255.255,22,22,22
13981,02/03/2019 22,54.36.232.255,0,1,1
13982,02/03/2019 22,54.68.255.255,1,1,1
13983,02/03/2019 22,54.142.255.255,1,1,0
13984,02/03/2019 22,17.58.197.255,2,2,3
13985,02/03/2019 22,157.136.255.255,1,1,1
